name,hpxml_key,value
X4130,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowEast3].SHGC,__double__
X4131,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowEast1].UFactor,__double__
X4132,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowEast2].UFactor,__double__
X4133,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowEast3].UFactor,__double__
X4134,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthEast1].Area,__double__
X4135,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthEast2].Area,__double__
X4136,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthEast3].Area,__double__
X4137,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthEast1].Azimuth,__double__
X4138,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthEast2].Azimuth,__double__
X4139,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthEast3].Azimuth,__double__
X4140,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthEast1].SHGC,__double__
X4141,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthEast2].SHGC,__double__
X4142,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthEast3].SHGC,__double__
X4143,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthEast1].UFactor,__double__
X4144,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthEast2].UFactor,__double__
X4145,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthEast3].UFactor,__double__
X4146,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthWest1].Area,__double__
X4147,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthWest2].Area,__double__
X4148,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthWest3].Area,__double__
X4149,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthWest1].Azimuth,__double__
X4150,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthWest2].Azimuth,__double__
X4151,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthWest3].Azimuth,__double__
X4152,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthWest1].SHGC,__double__
X4153,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthWest2].SHGC,__double__
X4154,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthWest3].SHGC,__double__
X4155,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthWest1].UFactor,__double__
X4156,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthWest2].UFactor,__double__
X4157,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorthWest3].UFactor,__double__
X4158,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorth1].Area,__double__
X4159,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorth2].Area,__double__
X4160,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorth3].Area,__double__
X4161,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorth1].Azimuth,__double__
X4162,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorth2].Azimuth,__double__
X4163,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorth3].Azimuth,__double__
X4164,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorth1].SHGC,__double__
X4165,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorth2].SHGC,__double__
X4166,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorth3].SHGC,__double__
X4167,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorth1].UFactor,__double__
X4168,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorth2].UFactor,__double__
X4169,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowNorth3].UFactor,__double__
X4170,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthEast1].Area,__double__
X4171,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthEast2].Area,__double__
X4172,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthEast3].Area,__double__
X4173,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthEast1].Azimuth,__double__
X4174,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthEast2].Azimuth,__double__
X4175,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthEast3].Azimuth,__double__
X4176,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthEast1].SHGC,__double__
X4177,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthEast2].SHGC,__double__
X4178,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthEast3].SHGC,__double__
X4179,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthEast1].UFactor,__double__
X4180,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthEast2].UFactor,__double__
X4181,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthEast3].UFactor,__double__
X4182,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthWest1].Area,__double__
X4183,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthWest2].Area,__double__
X4184,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthWest3].Area,__double__
X4185,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthWest1].Azimuth,__double__
X4186,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthWest2].Azimuth,__double__
X4187,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthWest3].Azimuth,__double__
X4188,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthWest1].SHGC,__double__
X4189,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthWest2].SHGC,__double__
X4190,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthWest3].SHGC,__double__
X4191,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthWest1].UFactor,__double__
X4192,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthWest2].UFactor,__double__
X4193,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouthWest3].UFactor,__double__
X4194,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouth1].Area,__double__
X4195,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouth2].Area,__double__
X4196,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouth3].Area,__double__
X4197,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouth1].Azimuth,__double__
X4198,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouth2].Azimuth,__double__
X4199,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouth3].Azimuth,__double__
X4200,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouth1].SHGC,__double__
X4201,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouth2].SHGC,__double__
X4202,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouth3].SHGC,__double__
X4203,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouth1].UFactor,__double__
X4204,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouth2].UFactor,__double__
X4205,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowSouth3].UFactor,__double__
X4206,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowWest1].Area,__double__
X4207,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowWest2].Area,__double__
X4208,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowWest3].Area,__double__
X4209,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowWest1].Azimuth,__double__
X4210,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowWest2].Azimuth,__double__
X4211,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowWest3].Azimuth,__double__
X4212,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowWest1].SHGC,__double__
X4213,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowWest2].SHGC,__double__
X4214,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowWest3].SHGC,__double__
X4215,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowWest1].UFactor,__double__
X4216,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowWest2].UFactor,__double__
X4217,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowWest3].UFactor,__double__
X4218,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorCFL1].FractionofUnitsInLocation,__double__
X4219,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorCFL2].FractionofUnitsInLocation,__double__
X4220,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorCFL3].FractionofUnitsInLocation,__double__
X4221,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorCFL1].Location,interior
X4222,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorCFL1].Location,exterior
X4223,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorCFL1].Location,garage
X4224,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorCFL1].Location,common area
X4225,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorCFL2].Location,interior
X4226,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorCFL2].Location,exterior
X4227,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorCFL2].Location,garage
X4228,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorCFL2].Location,common area
X4229,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorCFL3].Location,interior
X4230,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorCFL3].Location,exterior
X4231,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorCFL3].Location,garage
X4232,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorCFL3].Location,common area
X4233,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLED1].FractionofUnitsInLocation,__double__
X4234,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLED2].FractionofUnitsInLocation,__double__
X4235,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLED3].FractionofUnitsInLocation,__double__
X4236,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLED1].Location,interior
X4237,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLED1].Location,exterior
X4238,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLED1].Location,garage
X4239,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLED1].Location,common area
X4240,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLED2].Location,interior
X4241,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLED2].Location,exterior
X4242,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLED2].Location,garage
X4243,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLED2].Location,common area
X4244,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLED3].Location,interior
X4245,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLED3].Location,exterior
X4246,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLED3].Location,garage
X4247,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLED3].Location,common area
X4248,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL1].FractionofUnitsInLocation,__double__
X4249,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL2].FractionofUnitsInLocation,__double__
X4250,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL3].FractionofUnitsInLocation,__double__
X4251,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL1].Location,interior
X4252,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL1].Location,exterior
X4253,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL1].Location,garage
X4254,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL1].Location,common area
X4255,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL2].Location,interior
X4256,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL2].Location,exterior
X4257,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL2].Location,garage
X4258,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL2].Location,common area
X4259,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL3].Location,interior
X4260,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL3].Location,exterior
X4261,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL3].Location,garage
X4262,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingExteriorLFL3].Location,common area
X4263,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL1].FractionofUnitsInLocation,__double__
X4264,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL2].FractionofUnitsInLocation,__double__
X4265,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL3].FractionofUnitsInLocation,__double__
X4266,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL1].Location,interior
X4267,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL1].Location,exterior
X4268,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL1].Location,garage
X4269,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL1].Location,common area
X4270,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL2].Location,interior
X4271,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL2].Location,exterior
X4272,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL2].Location,garage
X4273,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL2].Location,common area
X4274,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL3].Location,interior
X4275,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL3].Location,exterior
X4276,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL3].Location,garage
X4277,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageCFL3].Location,common area
X4278,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED1].FractionofUnitsInLocation,__double__
X4279,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED2].FractionofUnitsInLocation,__double__
X4280,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED3].FractionofUnitsInLocation,__double__
X4281,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED1].Location,interior
X4282,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED1].Location,exterior
X4283,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED1].Location,garage
X4284,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED1].Location,common area
X4285,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED2].Location,interior
X4286,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED2].Location,exterior
X4287,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED2].Location,garage
X4288,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED2].Location,common area
X4289,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED3].Location,interior
X4290,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED3].Location,exterior
X4291,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED3].Location,garage
X4292,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLED3].Location,common area
X4293,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL1].FractionofUnitsInLocation,__double__
X4294,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL2].FractionofUnitsInLocation,__double__
X4295,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL3].FractionofUnitsInLocation,__double__
X4296,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL1].Location,interior
X4297,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL1].Location,exterior
X4298,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL1].Location,garage
X4299,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL1].Location,common area
X4300,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL2].Location,interior
X4301,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL2].Location,exterior
X4302,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL2].Location,garage
X4303,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL2].Location,common area
X4304,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL3].Location,interior
X4305,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL3].Location,exterior
X4306,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL3].Location,garage
X4307,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingGarageLFL3].Location,common area
X4308,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL1].FractionofUnitsInLocation,__double__
X4309,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL2].FractionofUnitsInLocation,__double__
X4310,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL3].FractionofUnitsInLocation,__double__
X4311,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL1].Location,interior
X4312,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL1].Location,exterior
X4313,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL1].Location,garage
X4314,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL1].Location,common area
X4315,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL2].Location,interior
X4316,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL2].Location,exterior
X4317,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL2].Location,garage
X4318,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL2].Location,common area
X4319,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL3].Location,interior
X4320,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL3].Location,exterior
X4321,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL3].Location,garage
X4322,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorCFL3].Location,common area
X4323,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorLED1].FractionofUnitsInLocation,__double__
X4324,HPXML.Building.BuildingDetails.Lighting.LightingGroup[LightingInteriorLED2].FractionofUnitsInLocation,__double__
